,index,participant.code,participant.mturk_assignment_id,session.code,session.label,session.mturk_HITId,survey.1.player.ip,survey.1.player.lat,survey.1.player.long,survey.1.player.zip,ip_location,ip_lat,ip_long,zip_ip_distance
391,611,qfe29ba4,39L1G8WVWR41AUF11T6H4FERCYM136,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,72.83.152.213,38.8704,-77.0367,20024,"{'iplat': '38.90720', 'iplong': '-77.03690'}",38.9072,-77.0369,2.538505443
493,757,b2am9q2w,3VNXK88KKDV3B8KFPGRG2GOT1UQV9T,7oj5suby,,304QEQWKZPXO2APBY5H7QTX1NYR0O9,75.177.7.52,35.9913,-79.7617,27406,"{'iplat': '35.99081', 'iplong': '-79.80718'}",35.99081,-79.80718,2.548534001
469,727,syb3otgo,39JEC7537VE596RI101746P17FTVCA,7oj5suby,,304QEQWKZPXO2APBY5H7QTX1NYR0O9,76.92.52.37,39.4997,-87.392,47804,"{'iplat': '39.46650', 'iplong': '-87.41301'}",39.4665,-87.41301,2.550960788
579,902,c69t21q9,3E13VNJ1NO8G0XXKMWD48LGGVGK1I7,39muniop,,3SA4EMRVJVF6NA1CD5UMFT2RX3N0PQ,76.188.50.195,41.852,-80.7905,44004,"{'iplat': '41.88927', 'iplong': '-80.78674'}",41.88927,-80.78674,2.579535431
812,1267,5vpuf43z,3XLBSAQ9Z5PG691WBGIZ9QAJUGSZ77,8oh6coid,,3Z33IC0JC0Z1OOMLZDMEEWS2MVNV9N,104.228.169.165,42.9749,-78.7935,14226,"{'iplat': '42.96286', 'iplong': '-78.74490'}",42.96286,-78.7449,2.600079719
59,83,z08kbiiy,3E1QT0TDFQMYBXH5LHMJNV3O8ZWI83,pqntdh2k,,3EFNPKWBMS1ZGLWPF7XF2QZQS3403F,142.129.24.103,34.0433,-117.9953,91746,"{'iplat': '34.02336', 'iplong': '-117.95661'}",34.02336,-117.95661,2.611104826
647,1008,nh5it12h,3RRCEFRB7NPN5OGX344PKWJ6CBHB4U,6m41pf1n,,3XEIP58NL00DYAS4P7E74BWTA0AZLO,70.122.76.111,31.6285,-97.1111,76705,"{'iplat': '31.59180', 'iplong': '-97.09860'}",31.5918,-97.0986,2.633770197
673,1044,xa5i2vjo,3180JW2OT5PBJQI9510GNC8XKDP5JK,6m41pf1n,,3XEIP58NL00DYAS4P7E74BWTA0AZLO,98.29.4.190,39.6524,-84.1628,45459,"{'iplat': '39.61359', 'iplong': '-84.16067'}",39.61359,-84.16067,2.679886289
646,1007,2ofs3pmv,33L7PJKHCHBOKBXGFTLN125XK4C8TN,6m41pf1n,,3XEIP58NL00DYAS4P7E74BWTA0AZLO,66.68.166.232,32.722,-97.1623,76013,"{'iplat': '32.69138', 'iplong': '-97.13325'}",32.69138,-97.13325,2.704920998
366,583,fnbnpyi7,3KB8R4ZV1FK3H49HY56QTLG92FHGBB,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,76.77.117.27,41.5913,-87.1736,46368,"{'iplat': '41.55190', 'iplong': '-87.16990'}",41.5519,-87.1699,2.725848279
859,1327,kiyc0eik,3HL8HNGX46EEFBYPP1MCKUL7D2T9FE,8oh6coid,,3Z33IC0JC0Z1OOMLZDMEEWS2MVNV9N,97.85.200.183,39.7011,-91.4277,63401,"{'iplat': '39.70355', 'iplong': '-91.37591'}",39.70355,-91.37591,2.765110252
204,312,iilnbxqb,3II4UPYCOKKN9Q1FFX28IP8BA2UDQV,g410nev8,,3PZDSVZ3J5UNJD70GR4WN7N9EX54NB,71.72.211.74,40.6461,-81.3023,44643,"{'iplat': '40.66771', 'iplong': '-81.25775'}",40.66771,-81.25775,2.775621071
910,1422,eolk2rwe,3TESA3PJ32NZS5900XUUK6B0A16MMP,bw6g695l,,3N2YPY1GI6BIJKD27O206ATDDS3VEX,24.17.212.188,47.6197,-122.143,98007,"{'iplat': '47.61040', 'iplong': '-122.20100'}",47.6104,-122.201,2.784546863
662,1033,tuveer5i,3ZDAD0O1T2QEZCYON1XFH1MQBEOXTP,6m41pf1n,,3XEIP58NL00DYAS4P7E74BWTA0AZLO,65.189.82.149,39.1592,-84.3721,45227,"{'iplat': '39.15451', 'iplong': '-84.42409'}",39.15451,-84.42409,2.810965225
675,1046,evwceiif,33IZTU6J82EDKCL9Y1SP7WQ49U7SXQ,6m41pf1n,,3XEIP58NL00DYAS4P7E74BWTA0AZLO,38.127.135.197,38.8711,-77.0279,20301,"{'iplat': '38.90701', 'iplong': '-77.05270'}",38.90701,-77.0527,2.814876873
255,414,9zjttxk9,32EYX73OY1M92TR1E7HXXFM4T9NURQ,l4vvkf1o,,3L7SUC0TTU70274ZLP2UYP8WSYC0MU,70.113.107.78,30.5006,-97.6302,78664,"{'iplat': '30.50904', 'iplong': '-97.67722'}",30.50904,-97.67722,2.864277291
587,914,g9rxyd7f,32KTQ2V7RESKLLQ6BOQPFK5GA1WM9L,39muniop,,3SA4EMRVJVF6NA1CD5UMFT2RX3N0PQ,76.120.65.21,39.9756,-105.2536,80305,"{'iplat': '40.01500', 'iplong': '-105.27100'}",40.015,-105.271,2.870882542
356,568,xpymqc55,33PPUNGG39IQOSLBKUG5E71JVR2ZRK,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,75.48.37.189,32.8494,-96.975,75062,"{'iplat': '32.81400', 'iplong': '-96.94890'}",32.814,-96.9489,2.873443329
844,1308,z8hpjslr,3LOZAJ85YEQKFD4B4MDJGED0B1D2X4,8oh6coid,,3Z33IC0JC0Z1OOMLZDMEEWS2MVNV9N,24.6.220.174,37.3963,-121.9614,95054,"{'iplat': '37.35410', 'iplong': '-121.95500'}",37.3541,-121.955,2.931463754
807,1260,qu25nxxc,3F6HPJW4JED5QDZLUHHXEVZT2Y2W2Y,8oh6coid,,3Z33IC0JC0Z1OOMLZDMEEWS2MVNV9N,71.213.203.35,40.7791,-82.4656,44905,"{'iplat': '40.75840', 'iplong': '-82.51540'}",40.7584,-82.5154,2.977548403
801,1253,ifdjucwl,3VP0C6EFSH9X32O8DHNDVAEEK1Q6MY,8oh6coid,,3Z33IC0JC0Z1OOMLZDMEEWS2MVNV9N,107.12.26.16,34.7389,-76.7664,28557,"{'iplat': '34.72179', 'iplong': '-76.71758'}",34.72179,-76.71758,3.0182896
693,1066,bxcjf0b7,3TYCR1GOTDWFLUQYFAJ9SVSKP16LZD,6m41pf1n,,3XEIP58NL00DYAS4P7E74BWTA0AZLO,96.41.218.202,46.2193,-119.1781,99336,"{'iplat': '46.20804', 'iplong': '-119.11698'}",46.20804,-119.11698,3.032011771
331,499,fz51q28p,33FOTY3KENYPNUBKUMHIXIILIB8C1O,l4vvkf1o,,3L7SUC0TTU70274ZLP2UYP8WSYC0MU,75.163.102.209,41.2352,-96.0533,68124,"{'iplat': '41.25240', 'iplong': '-95.99800'}",41.2524,-95.998,3.115335851
797,1249,yeq1j17i,3T111IHZ5F3BI13YGWM61JZQGPX9R0,8oh6coid,,3Z33IC0JC0Z1OOMLZDMEEWS2MVNV9N,69.12.47.208,33.152,-80.016,29461,"{'iplat': '33.19690', 'iplong': '-80.00700'}",33.1969,-80.007,3.137926515
840,1303,m7ztfdj3,3DR23U6WE6R5TC77SW7NTC1JV8DTEC,8oh6coid,,3Z33IC0JC0Z1OOMLZDMEEWS2MVNV9N,64.22.228.164,37.1488,-93.2554,65804,"{'iplat': '37.16680', 'iplong': '-93.30850'}",37.1668,-93.3085,3.182863866
139,212,9t8qbw9z,3ZAZR5XV02VMIQWS2XQAPC2XU53CZO,g01kvru7,,39AYGO6AFFX1Y0BEZFXBK57NAOB6NY,70.120.104.91,32.875,-96.9833,75038,"{'iplat': '32.92138', 'iplong': '-96.97942'}",32.92138,-96.97942,3.204074914
490,754,ws9uyzkj,3WJEQKOXA9F1UFEMA8LRRNSXI8CA19,7oj5suby,,304QEQWKZPXO2APBY5H7QTX1NYR0O9,67.231.200.151,28.4802,-81.556,34786,"{'iplat': '28.52630', 'iplong': '-81.54860'}",28.5263,-81.5486,3.206437832
779,1197,hdd3sq1k,3UOUJI6MTERTZPDDN6NPMX8SUS0UXI,c72oerrg,,3UUSLRKAULGBGOY6TVO0UEVPRYW7DP,68.204.215.48,28.6002,-81.3584,32789,"{'iplat': '28.59326', 'iplong': '-81.30550'}",28.59326,-81.3055,3.25054861
585,912,a750wpaw,3QAVNHZ3ENHEKMIQ3I3AB21BGEPALN,39muniop,,3SA4EMRVJVF6NA1CD5UMFT2RX3N0PQ,104.33.65.133,34.1251,-118.0495,91007,"{'iplat': '34.14783', 'iplong': '-117.99878'}",34.14783,-117.99878,3.302229019
531,838,ggu8omoa,3FE7TXL1LJ006G3ZI8IRM6H7EW2Q23,39muniop,,3SA4EMRVJVF6NA1CD5UMFT2RX3N0PQ,67.86.130.28,40.6762,-73.9644,11238,"{'iplat': '40.71280', 'iplong': '-74.00590'}",40.7128,-74.0059,3.335949178
652,1014,uwi5hk38,3IRIK4HM3BXKUGCH0STZSE92QNNC6N,6m41pf1n,,3XEIP58NL00DYAS4P7E74BWTA0AZLO,173.91.82.43,42.114,-80.1483,16505,"{'iplat': '42.06551', 'iplong': '-80.15499'}",42.06551,-80.15499,3.364347829
811,1266,h1p5gm1p,3P529IW9KZY9GDZYEYP2P3C2DV3LFE,8oh6coid,,3Z33IC0JC0Z1OOMLZDMEEWS2MVNV9N,138.88.231.51,38.8778,-76.9865,20003,"{'iplat': '38.90720', 'iplong': '-77.03690'}",38.9072,-77.0369,3.39041667
115,167,gcgdacuy,31HQ4X3T3TNIKI4KKIP1W2VH1XXLSK,bnwhita6,,37PGLWGSJTJGJELC43EKPGGOPJ6IK2,172.251.26.99,34.0857,-117.7351,91767,"{'iplat': '34.06280', 'iplong': '-117.78812'}",34.0628,-117.78812,3.4261944
833,1296,bqejahet,3O6CYIULEEEEAP8ND1R3KEULLQPWUM,8oh6coid,,3Z33IC0JC0Z1OOMLZDMEEWS2MVNV9N,98.122.8.168,33.8746,-80.3541,29150,"{'iplat': '33.92439', 'iplong': '-80.34319'}",33.92439,-80.34319,3.488482949
401,625,ejzqs96q,3NAPMVF0ZXSQ0YYKM99LMF0C96T270,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,24.162.217.196,31.803,-106.5715,88063,"{'iplat': '31.84549', 'iplong': '-106.53860'}",31.84549,-106.5386,3.509474865
307,472,qoq77ewg,36ZN444YTSB1WP4LSYBFKHTOORQOID,l4vvkf1o,,3L7SUC0TTU70274ZLP2UYP8WSYC0MU,47.185.140.207,33.0292,-97.0687,75028,"{'iplat': '33.04260', 'iplong': '-97.00850'}",33.0426,-97.0085,3.614303088
856,1322,61fq1n75,3QY5DC2MXSXCZ3MSNCH3GQ8LQN2UFP,8oh6coid,,3Z33IC0JC0Z1OOMLZDMEEWS2MVNV9N,76.185.224.15,29.4728,-98.5356,78201,"{'iplat': '29.42126', 'iplong': '-98.52406'}",29.42126,-98.52406,3.617329444
465,723,hnu4ea7d,358010RM5F6TC42DSWXUIJAB8XHXVE,7oj5suby,,304QEQWKZPXO2APBY5H7QTX1NYR0O9,76.253.72.73,30.3205,-97.7375,78756,"{'iplat': '30.26720', 'iplong': '-97.74310'}",30.2672,-97.7431,3.686724604
416,643,qa4qfpy4,3F1567XTNXIB60OY3HX6WTPLK3YQ9J,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,130.18.149.63,33.4258,-88.8406,39759,"{'iplat': '33.45490', 'iplong': '-88.78610'}",33.4549,-88.7861,3.73335772
826,1282,foqq18qw,3KKG4CDWKJB4HV105KQTTQOGOBE49D,8oh6coid,,3Z33IC0JC0Z1OOMLZDMEEWS2MVNV9N,75.53.177.68,37.6722,-120.9431,95355,"{'iplat': '37.63910', 'iplong': '-120.99700'}",37.6391,-120.997,3.734342855
699,1073,jfvowgd2,3C8HJ7UOP87ZRC8JFMKOS879P6YMZI,6m41pf1n,,3XEIP58NL00DYAS4P7E74BWTA0AZLO,154.16.171.194,35.2359,-80.9085,28208,"{'iplat': '35.22710', 'iplong': '-80.84310'}",35.2271,-80.8431,3.748674045
505,769,2xfir50k,354GIDR5ZCJ5MDVMMNKYOCXA4U000B,7oj5suby,,304QEQWKZPXO2APBY5H7QTX1NYR0O9,71.73.86.150,41.57,-81.5265,44117,"{'iplat': '41.51914', 'iplong': '-81.55294'}",41.51914,-81.55294,3.768155117
154,228,8pxfvl8h,33PPO7FECWSASSDW2PXZ9NHPJSDIDX,g01kvru7,,39AYGO6AFFX1Y0BEZFXBK57NAOB6NY,24.236.252.201,42.741,-86.066,49423,"{'iplat': '42.79029', 'iplong': '-86.09884'}",42.79029,-86.09884,3.790192177
67,103,xkqb0ukb,37UQDCYH6Y8ZXPWMAJTWOKXN5HMV7Q,morw9hf0,,38XPGNCKHTD0RIG9IIQNXOHM0ZCV4M,47.201.61.127,27.1503,-82.4295,34275,"{'iplat': '27.09980', 'iplong': '-82.45430'}",27.0998,-82.4543,3.797857367
296,461,4k1jp3zo,3DBQWDE4Y7B72G9UKZS8GJPETVEN5M,l4vvkf1o,,3L7SUC0TTU70274ZLP2UYP8WSYC0MU,98.149.74.82,33.7952,-117.9983,90680,"{'iplat': '33.77607', 'iplong': '-117.93611'}",33.77607,-117.93611,3.814108391
449,706,370t71ca,3CP1TO84PUEBDUK1YGUOOVMGI0F525,7oj5suby,,304QEQWKZPXO2APBY5H7QTX1NYR0O9,173.171.74.59,27.9198,-82.7372,33764,"{'iplat': '27.97523', 'iplong': '-82.74422'}",27.97523,-82.74422,3.840944183
72,109,8v7ekppc,3X4JMASXCNM660YWK3HN8TTTUB10BQ,morw9hf0,,38XPGNCKHTD0RIG9IIQNXOHM0ZCV4M,68.202.156.179,29.0083,-82.0351,34492,"{'iplat': '29.05997', 'iplong': '-82.05914'}",29.05997,-82.05914,3.844521056
174,258,49pn2vyu,3PQMUDRV7SJR03TIU3YA0KX2BXLIIZ,q40of133,,3IV1AEQ4DRQSJO3HDW2HBCMX7ZW8JI,72.211.204.207,33.7361,-117.8008,92782,"{'iplat': '33.68460', 'iplong': '-117.82700'}",33.6846,-117.827,3.856910319
513,778,hxewxpt1,3MYYFCXHJ4KJW5O8JQW3L7A3SNAG4F,7oj5suby,,304QEQWKZPXO2APBY5H7QTX1NYR0O9,97.101.111.75,28.5902,-81.4968,32818,"{'iplat': '28.55384', 'iplong': '-81.44753'}",28.55384,-81.44753,3.904048488
883,1395,71ru4znz,3YMU66OBIOLD8HC3YXGMFWJ7XTUHG2,bw6g695l,,3N2YPY1GI6BIJKD27O206ATDDS3VEX,99.155.202.109,32.9464,-96.7995,75254,"{'iplat': '32.94820', 'iplong': '-96.72970'}",32.9482,-96.7297,4.057529982
716,1121,fq2gjdrd,323Q6SJS8JT7UHG8NDA4XBJVWEUHF3,c72oerrg,,3UUSLRKAULGBGOY6TVO0UEVPRYW7DP,70.127.130.232,27.8199,-82.7313,33709,"{'iplat': '27.87781', 'iplong': '-82.74575'}",27.87781,-82.74575,4.084493589
427,654,x6l1aw3a,32Q90QCQ1TY6QTHKYNTVSLENCUVEKY,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,24.169.19.0,42.6847,-73.8317,12203,"{'iplat': '42.70569', 'iplong': '-73.75557'}",42.70569,-73.75557,4.138229101
43,67,jwe1cldb,3JPSL1DZ5TC48MLBFVJPOU50KMQNAS,pqntdh2k,,3EFNPKWBMS1ZGLWPF7XF2QZQS3403F,76.25.67.198,39.8562,-105.1235,80005,"{'iplat': '39.80280', 'iplong': '-105.08700'}",39.8028,-105.087,4.164445077
13,14,m6inh4p5,3A7Y0R2P2P1KL92JB7JBFVZHCOYXJ8,hap6zgo3,,3K3G488TR2LQITOSAOFNWTOSJ3SQ5S,47.35.194.33,34.995,-81.9822,29303,"{'iplat': '34.94839', 'iplong': '-81.93494'}",34.94839,-81.93494,4.185117822
626,986,f7jib8ci,36AHBNMV1SPWISS167J2VBBDAXQYD7,6m41pf1n,,3XEIP58NL00DYAS4P7E74BWTA0AZLO,98.194.245.59,29.5351,-95.0327,77565,"{'iplat': '29.50750', 'iplong': '-95.09490'}",29.5075,-95.0949,4.201532516
867,1335,0p8hav1a,3OHYZ19UGDIMQ7LNGAJ23J55BL4OAW,8oh6coid,,3Z33IC0JC0Z1OOMLZDMEEWS2MVNV9N,45.19.1.0,33.8906,-84.2762,30341,"{'iplat': '33.85450', 'iplong': '-84.21710'}",33.8545,-84.2171,4.21130409
886,1398,6s9p3jaj,384PI804XTE5NMFYVP3IYI3TZNMS0V,bw6g695l,,3N2YPY1GI6BIJKD27O206ATDDS3VEX,69.120.158.19,40.7447,-74.03,7030,"{'iplat': '40.80430', 'iplong': '-74.01210'}",40.8043,-74.0121,4.218409972
37,59,nvt24y3w,3RXPCZQMQQO246RPW8D1N930FGYG1P,pqntdh2k,,3EFNPKWBMS1ZGLWPF7XF2QZQS3403F,67.164.74.58,37.7163,-121.9124,94568,"{'iplat': '37.66240', 'iplong': '-121.87500'}",37.6624,-121.875,4.244958348
863,1331,0tlp5z2u,31QNSG6A5S61MD092QIMW6DFV8T87L,8oh6coid,,3Z33IC0JC0Z1OOMLZDMEEWS2MVNV9N,71.9.180.235,35.6569,-86.9781,38401,"{'iplat': '35.61604', 'iplong': '-87.03540'}",35.61604,-87.0354,4.281994403
543,852,6ppsxlbm,3CPLWGV3MPCQ33B6NP5PSZUGFRPN95,39muniop,,3SA4EMRVJVF6NA1CD5UMFT2RX3N0PQ,24.144.14.167,35.064,-92.3706,72032,"{'iplat': '35.08770', 'iplong': '-92.44050'}",35.0877,-92.4405,4.285023269
274,435,5jlmzqdp,3PZDLQMM0UYWCFTGDQHW21SQAH1C2K,l4vvkf1o,,3L7SUC0TTU70274ZLP2UYP8WSYC0MU,24.252.139.86,37.324,-79.9007,24012,"{'iplat': '37.27100', 'iplong': '-79.94140'}",37.271,-79.9414,4.287970306
138,211,v4ekffly,3K4J6M3CXF6YYU4PSR6UYAW3JCOAGV,g01kvru7,,39AYGO6AFFX1Y0BEZFXBK57NAOB6NY,70.188.28.167,37.324,-79.9007,24012,"{'iplat': '37.27100', 'iplong': '-79.94140'}",37.271,-79.9414,4.287970306
746,1162,1awqnbk3,3O6CYIULEEEEAP8ND1R3KEULLQQUWL,c72oerrg,,3UUSLRKAULGBGOY6TVO0UEVPRYW7DP,98.151.38.54,21.4149,-158.0329,96797,"{'iplat': '21.39386', 'iplong': '-157.96995'}",21.39386,-157.96995,4.306360711
216,324,9azvsjpk,3HQUKB7LNGRR8D7EI3Y40WV8B71HHM,g410nev8,,3PZDSVZ3J5UNJD70GR4WN7N9EX54NB,75.132.176.211,38.4649,-89.9709,62220,"{'iplat': '38.52667', 'iplong': '-89.98421'}",38.52667,-89.98421,4.321295865
342,553,9iba64w3,39DD6S19JQO1FOG6YOW5F020G2CZE7,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,72.229.168.172,40.7661,-73.8918,11370,"{'iplat': '40.72847', 'iplong': '-73.82472'}",40.72847,-73.82472,4.374279267
377,595,hx9ncrs5,3NAPMVF0ZXSQ0YYKM99LMF0C96A72M,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,67.8.155.190,28.2056,-81.4957,34758,"{'iplat': '28.20565', 'iplong': '-81.42318'}",28.20565,-81.42318,4.423925707
220,350,9f0m5yli,3EWIJTFFVPK4D3AGUUJD91ZEXAXE0R,cqce6pqr,20201116_1330 1,336OE47KI2XC0KZTSOW6SG0DKT5WV5,71.184.232.178,42.3105,-71.1174,2130,"{'iplat': '42.35840', 'iplong': '-71.05980'}",42.3584,-71.0598,4.430744588
794,1245,lyciwklr,3AMW0RGHOEFBVQRD4E1MEPUVKWQNPL,8oh6coid,,3Z33IC0JC0Z1OOMLZDMEEWS2MVNV9N,172.223.201.44,43.3596,-124.1316,97420,"{'iplat': '43.36797', 'iplong': '-124.21966'}",43.36797,-124.21966,4.472821071
720,1125,nr6law19,3GNA64GUZFHS5DMM0RKPKDKJY7CQ5P,c72oerrg,,3UUSLRKAULGBGOY6TVO0UEVPRYW7DP,72.2.77.125,41.8979,-80.6164,44030,"{'iplat': '41.94440', 'iplong': '-80.55460'}",41.9444,-80.5546,4.521792187
943,1467,5suc7r38,3NC5L260MPZHMY2VRQ5UHKGW81BOF3,bw6g695l,,3N2YPY1GI6BIJKD27O206ATDDS3VEX,174.109.21.35,36.1296,-78.7666,27509,"{'iplat': '36.12227', 'iplong': '-78.68589'}",36.12227,-78.68589,4.542787097
26,28,i5ps665e,3X66WABAJXVYE954JCRKB2IXD1NG3U,hap6zgo3,,3K3G488TR2LQITOSAOFNWTOSJ3SQ5S,76.93.168.189,33.1086,-117.299,92011,"{'iplat': '33.16589', 'iplong': '-117.33823'}",33.16589,-117.33823,4.556418991
613,972,13f2t1bx,3X4JMASXCNM660YWK3HN8TTTVZ0B0D,6m41pf1n,,3XEIP58NL00DYAS4P7E74BWTA0AZLO,75.164.65.111,45.5896,-122.693,97217,"{'iplat': '45.52310', 'iplong': '-122.67600'}",45.5231,-122.676,4.666020384
428,685,0l7ncf4v,3OS46CRSLGCGTPIHR9O4I6XRBTIV6I,7oj5suby,,304QEQWKZPXO2APBY5H7QTX1NYR0O9,24.167.160.145,36.0062,-79.8721,27407,"{'iplat': '36.06160', 'iplong': '-79.82387'}",36.0616,-79.82387,4.678132834
442,699,q019qs8c,3WETL7AQWUL0YCGK2G8T75R8OEF53G,7oj5suby,,304QEQWKZPXO2APBY5H7QTX1NYR0O9,97.80.175.182,33.5467,-85.0087,30116,"{'iplat': '33.58151', 'iplong': '-85.07840'}",33.58151,-85.0784,4.682707325
890,1402,ojvez56t,3MB8LZR5BG6KWZRCF9GZ5G47LRKKLF,bw6g695l,,3N2YPY1GI6BIJKD27O206ATDDS3VEX,71.238.76.103,45.4707,-122.3792,97080,"{'iplat': '45.53930', 'iplong': '-122.38700'}",45.5393,-122.387,4.752648672
417,644,fnjfi7u4,3OCHAWUVGPXFWT81TSJNGAZUS0XXKH,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,199.218.242.7,40.0345,-82.8675,43230,"{'iplat': '39.99200', 'iplong': '-82.94170'}",39.992,-82.9417,4.908478708
254,413,7f468e86,3Y54SXRO1MYMI84TIWMSXUNMHUKUT3,l4vvkf1o,,3L7SUC0TTU70274ZLP2UYP8WSYC0MU,104.175.32.183,34.0623,-118.2762,90057,"{'iplat': '34.02945', 'iplong': '-118.35494'}",34.02945,-118.35494,5.053285261
916,1430,rdu6cvfk,3N8OEVH1FS3BSBFOQTOK4EPA010OOL,bw6g695l,,3N2YPY1GI6BIJKD27O206ATDDS3VEX,72.77.81.140,40.5066,-79.9537,15223,"{'iplat': '40.44060', 'iplong': '-79.99590'}",40.4406,-79.9959,5.067851542
924,1446,99qsl8l4,3C8HJ7UOP87ZRC8JFMKOS879P6QMZA,bw6g695l,,3N2YPY1GI6BIJKD27O206ATDDS3VEX,72.76.213.8,40.8085,-74.188,7003,"{'iplat': '40.73570', 'iplong': '-74.17240'}",40.7357,-74.1724,5.08963801
702,1105,sd2btomc,3180JW2OT5PBJQI9510GNC8XKCK5JD,c72oerrg,,3UUSLRKAULGBGOY6TVO0UEVPRYW7DP,172.73.203.28,35.3231,-81.0166,28120,"{'iplat': '35.35908', 'iplong': '-81.09562'}",35.35908,-81.09562,5.106525386
952,1476,y8dimsz2,3VNL7UK1XGWXZQ73N7RTBUMJ79WTFY,bw6g695l,,3N2YPY1GI6BIJKD27O206ATDDS3VEX,98.11.217.14,43.0464,-77.6893,14586,"{'iplat': '43.10135', 'iplong': '-77.62132'}",43.10135,-77.62132,5.120919496
36,58,raccuakz,3R0T90IZ1TPMR91NC52L45MRJDPCGB,pqntdh2k,,3EFNPKWBMS1ZGLWPF7XF2QZQS3403F,24.152.206.152,41.082,-75.0996,18302,"{'iplat': '41.09340', 'iplong': '-75.00180'}",41.0934,-75.0018,5.166364917
753,1170,vig1v7m7,3137ONMDKHI1O7L18W8GUTMU5D4GEN,c72oerrg,,3UUSLRKAULGBGOY6TVO0UEVPRYW7DP,173.174.144.230,29.5672,-98.2232,78108,"{'iplat': '29.55743', 'iplong': '-98.30864'}",29.55743,-98.30864,5.18860187
922,1436,1jp7a6yv,34YB12FSQZ1Z0VDEPUWZ71R3EFVGMC,bw6g695l,,3N2YPY1GI6BIJKD27O206ATDDS3VEX,47.229.5.109,34.1665,-118.2187,91206,"{'iplat': '34.09952', 'iplong': '-118.26020'}",34.09952,-118.2602,5.193359302
865,1333,4g0vc3uw,3W8CV64QJ3CYT7PVKRACNFXKTH7H9L,8oh6coid,,3Z33IC0JC0Z1OOMLZDMEEWS2MVNV9N,67.248.157.116,43.3435,-73.55,12839,"{'iplat': '43.31122', 'iplong': '-73.64376'}",43.31122,-73.64376,5.224355536
621,981,swptzr9x,3TXWC2NHN03NJG3BVLMBRT4M2RG9SO,6m41pf1n,,3XEIP58NL00DYAS4P7E74BWTA0AZLO,68.118.158.89,45.7727,-87.1814,49829,"{'iplat': '45.74555', 'iplong': '-87.07976'}",45.74555,-87.07976,5.259094215
561,874,okfsi2mq,37QW5D2ZRHZN5BK1QTGXRX9BIKF8SD,39muniop,,3SA4EMRVJVF6NA1CD5UMFT2RX3N0PQ,65.31.213.39,39.2134,-94.5168,64119,"{'iplat': '39.15039', 'iplong': '-94.57248'}",39.15039,-94.57248,5.275432043
211,319,glqfy1ih,3PXX5PX6LYB27DWEC5EGXZ563ZWBAF,g410nev8,,3PZDSVZ3J5UNJD70GR4WN7N9EX54NB,104.5.21.103,41.6016,-86.276,46614,"{'iplat': '41.67640', 'iplong': '-86.25200'}",41.6764,-86.252,5.309626999
44,68,wxfiwiqu,3YMU66OBIOLD8HC3YXGMFWJ7W5UGHO,pqntdh2k,,3EFNPKWBMS1ZGLWPF7XF2QZQS3403F,98.214.234.47,39.9054,-89.0088,62526,"{'iplat': '39.84030', 'iplong': '-88.95480'}",39.8403,-88.9548,5.330388717
314,481,3pe3extq,3Z7VU45IPZU2VNMUM01Q8GJ6RTPZ15,l4vvkf1o,,3L7SUC0TTU70274ZLP2UYP8WSYC0MU,98.199.113.33,29.6678,-95.7221,77407,"{'iplat': '29.73880', 'iplong': '-95.75800'}",29.7388,-95.758,5.345563559
199,307,1yzg467k,3TYCR1GOTDWFLUQYFAJ9SVSKOEHLZD,g410nev8,,3PZDSVZ3J5UNJD70GR4WN7N9EX54NB,71.187.79.25,40.7408,-74.0704,7306,"{'iplat': '40.73570', 'iplong': '-74.17240'}",40.7357,-74.1724,5.365069732
312,479,oash5cty,3RANCT1ZVGUMMMACIAV7X0H0BNWUBP,l4vvkf1o,,3L7SUC0TTU70274ZLP2UYP8WSYC0MU,99.100.192.189,38.5564,-90.2471,63111,"{'iplat': '38.62700', 'iplong': '-90.19940'}",38.627,-90.1994,5.512050815
249,408,byy7oc14,3VZLGYJEYMNALO7NTTMX3PN7W8NZXG,l4vvkf1o,,3L7SUC0TTU70274ZLP2UYP8WSYC0MU,67.247.68.1,43.1303,-74.3529,12078,"{'iplat': '43.05063', 'iplong': '-74.34446'}",43.05063,-74.34446,5.516245128
414,640,189hk4gt,3RRCEFRB7NPN5OGX344PKWJ6CAIB4T,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,71.237.254.104,45.5515,-122.7351,97210,"{'iplat': '45.48710', 'iplong': '-122.80400'}",45.4871,-122.804,5.564993965
