id_in_session,participant.code,_is_bot,_index_in_pages,_max_page_index,_current_app_name,_current_page_name,time_started,visited,mturk_worker_id,mturk_assignment_id,payoff,payoff_plus_participation_fee,session.code,label,mturk_HITId,mturk_HITGroupId,comment,_demo,cfg.real_world_currency_per_point,cfg.participation_fee,cfg.matching_method,cfg.compute_distance,intro.1.id_in_group,intro.1.payoff,intro.1.id_in_subsession,intro.1.round_number,import_database.1.id_in_group,import_database.1.payoff,import_database.1.id_in_subsession,import_database.1.round_number,survey.1.id_in_group,survey.1.ip,survey.1.lat,survey.1.long,survey.1.sex,survey.1.date,survey.1.marital,survey.1.children,survey.1.children_number,survey.1.children_first_age,survey.1.language,survey.1.language_other,survey.1.zip,survey.1.ethnicity,survey.1.ethnicity_choice,survey.1.ethnicity_choice_other,survey.1.race,survey.1.race_indian_other,survey.1.race_asian_other,survey.1.race_other,survey.1.religion,survey.1.religion_denomination,survey.1.religion_denomination_other,survey.1.home,survey.1.home_other,survey.1.guns,survey.1.place_growing_up,survey.1.highest_degree,survey.1.elementary_secondary_choices,survey.1.elementary_secondary_choices_incomplete_high_school,survey.1.high_school_choices,survey.1.college_choices,survey.1.after_bachelor_choices,survey.1.major_college,survey.1.major_bachelor,survey.1.country_growing_up,survey.1.us_state_grow_up,survey.1.another_country_grow_up,survey.1.us_citizen,survey.1.us_citizen_options,survey.1.work_last_week,survey.1.profession,survey.1.employer,survey.1.work_tasks,survey.1.unemployed_10_years,survey.1.labor_union,survey.1.household_income,survey.1.income_group_placement,survey.1.sixteen_yo_comparison,survey.1.parental_comparison_standards,survey.1.social_class,survey.1.financial_satisfaction,survey.1.importance_democracy,survey.1.american_pride,survey.1.political_party,survey.1.other_political_party,survey.1.politcal_views,survey.1.executive_branch_confidence,survey.1.congress_confidence,survey.1.supreme_court_confidence,survey.1.military_confidence,survey.1.police_confidence,survey.1.banks_confidence,survey.1.unions_confidence,survey.1.public_ed_confidence,survey.1.press_confidence,survey.1.improve_condition_blacks,survey.1.improve_condition_abroad,survey.1.protecting_environment,survey.1.government_redistribution,survey.1.income_tax_level,survey.1.death_penalty,survey.1.affirmative_action,survey.1.sex_before_marriage,survey.1.same_sex_relations,survey.1.abortion,survey.1.people_helpful,survey.1.people_take_advantage_of_you,survey.1.people_trustworthy,survey.1.payoff,survey.1.id_in_subsession,survey.1.round_number,narrative.1.id_in_group,narrative.1.match_displayed,narrative.1.match_displayed_name,narrative.1.tweet,narrative.1.payoff,narrative.1.id_in_subsession,narrative.1.round_number,ios_discrete.1.id_in_group,ios_discrete.1.match_displayed,ios_discrete.1.match_displayed_name,ios_discrete.1.ios_distance,ios_discrete.1.ios_overlap,ios_discrete.1.ios_number,ios_discrete.1.ios_type,ios_discrete.1.payoff,ios_discrete.1.id_in_subsession,ios_discrete.1.round_number,filler.1.id_in_group,filler.1.target_0,filler.1.input_0,filler.1.is_correct_0,filler.1.target_1,filler.1.input_1,filler.1.is_correct_1,filler.1.target_2,filler.1.input_2,filler.1.is_correct_2,filler.1.target_3,filler.1.input_3,filler.1.is_correct_3,filler.1.target_4,filler.1.input_4,filler.1.is_correct_4,filler.1.target_5,filler.1.input_5,filler.1.is_correct_5,filler.1.target_6,filler.1.input_6,filler.1.is_correct_6,filler.1.target_7,filler.1.input_7,filler.1.is_correct_7,filler.1.target_8,filler.1.input_8,filler.1.is_correct_8,filler.1.target_9,filler.1.input_9,filler.1.is_correct_9,filler.1.payoff,filler.1.id_in_subsession,filler.1.round_number,ios_discrete_pictures.1.id_in_group,ios_discrete_pictures.1.match_displayed,ios_discrete_pictures.1.match_displayed_name,ios_discrete_pictures.1.ios_distance,ios_discrete_pictures.1.ios_overlap,ios_discrete_pictures.1.ios_number,ios_discrete_pictures.1.ios_type,ios_discrete_pictures.1.payoff,ios_discrete_pictures.1.id_in_subsession,ios_discrete_pictures.1.round_number,outro.1.id_in_group,outro.1.comments,outro.1.payoff,outro.1.id_in_subsession,outro.1.round_number,ios_continuous.1.id_in_group,ios_continuous.1.match_displayed,ios_continuous.1.match_displayed_name,ios_continuous.1.ios_distance,ios_continuous.1.ios_overlap,ios_continuous.1.ios_type,ios_continuous.1.payoff,ios_continuous.1.id_in_subsession,ios_continuous.1.round_number,match0.distance_sex,match0.distance_date,match0.distance_miles,match0.distance_ethnicity,match0.distance_ethnicity_choice,match0.distance_race,match0.distance_religion,match0.distance_religion_denomination,match0.distance_country_growing_up,match0.distance_us_state_grow_up,match0.distance_another_country_grow_up,match0.objective_distance_corrected,is_mturker,participant_unique_id,match0.code,match0.sex,match0.date,match0.ethnicity,match0.ethnicity_choice,match0.race,match0.religion,match0.religion_denomination,match0.country_growing_up,match0.us_state_grow_up,match0.another_country_grow_up,match0.zip,match0.city,match0.lat,match0.long,match0.state,match0.state_short,match0.time_started,match0.mturk_worker_id,match0.mturk_assignment_id,match0.session.code,match0.session.mturk_HITId,match0.session.mturk_HITGroupId,match0.objective_distance
8,qxsbf454,0,17,17,outro,End,2020-11-19 18:33:34.757556+00:00,1,A3UR*****4ARU,3QFU*****P4FJ,1.0,1.5,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,35DGDVUOGJF4P5V83JF5H3IOTXFPYW,,0,1.0,0.5,random,1,8,0.0,1,1,8,0.0,1,1,8,73.128.181.242,39.2078,-76.8264,female,01/01/1972,divorced,1.0,2.0,35.0,english,,21045,0.0,,,white,,,,0.0,,,one family detached,,0.0,suburb,beyond bachelors,,,,,masters degree,,IT,usa,MD,,1.0,born usa,full time work,Database Developer,private business,0.777777777777778,0.0,0.0,0.791666666666667,0.555555555555556,0.5,0.75,middle class,1.0,1.0,0.0,democrat,,0.166666666666667,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,0.5,1.0,0.833333333333333,0.5,0.0,0.666666666666667,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,1,8,0.0,Spade,He's probably a Republican.  He's religious. He's had advantages because he is white. I probably don't have much in common with him.,0.0,1,1,,,,,,,,,,,8,1086.0,1086.0,1.0,70.0,70.0,1.0,1259.0,1259.0,1.0,636.0,636.0,1.0,87.0,87.0,1.0,1280.0,1280.0,1.0,134.0,134.0,1.0,9.0,9.0,1.0,185.0,185.0,1.0,714.0,714.0,1.0,1.0,1,1,8,0.0,Spade,1.0,0.0,1.0,7.0,0.0,1,1,8,,0.0,1,1,8.0,0.0,Spade,1.0,0.0,'continuous',0.0,1.0,1.0,True,0.6699902248289346,0.0262830711099044,False,False,False,True,True,False,True,False,0.4269339359944399,True,735,us6zhqks,male,1990-10-07 00:00:00,False,,white,True,roman catholic,usa,NJ,,8205,Absecon,39.48,-74.47,New Jersey,NJ,2019-11-08 17:18:09.269567+00:00,A3UV*****DO9C,345L*****5U30,6pkzn4ss,3CMIQF80GN3M1XO6F7PSOZ2S6QU6QQ,3NAD71TD7UOOXZN3I6F3RI79EEBL25,0.6087521178126217
9,9iba64w3,0,17,17,outro,End,2020-11-19 18:33:49.643417+00:00,1,A171*****8XF6,39DD*****CZE7,1.0,1.5,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,35DGDVUOGJF4P5V83JF5H3IOTXFPYW,,0,1.0,0.5,random,1,9,0.0,1,1,9,0.0,1,1,9,72.229.168.172,40.7661,-73.8918,female,11/08/1996,never,0.0,,,english,,11370,0.0,,,black,,,,0.0,,,five or more apartments,,0.0,large city,college or some college,,,,associates degree,,Education,,usa,NY,,1.0,born usa,part time work,Teachers Assistant,government employer,0.444444444444444,1.0,1.0,0.708333333333333,0.333333333333333,0.5,0.5,working class,0.0,0.222222222222222,0.0,democrat,,0.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1,9,0.0,Club,The first thing that came to mind is that she is privileged .,0.0,1,1,,,,,,,,,,,9,1566.0,1566.0,1.0,1696.0,1696.0,1.0,792.0,792.0,1.0,399.0,399.0,1.0,448.0,448.0,1.0,1240.0,1240.0,1.0,1047.0,1047.0,1.0,1387.0,1387.0,1.0,6.0,6.0,1.0,1645.0,1645.0,1.0,1.0,1,1,9,0.0,Club,1.0,0.0,1.0,7.0,0.0,1,1,9,,0.0,1,1,9.0,0.0,Club,1.0,0.0,'continuous',0.0,1.0,1.0,False,0.2567987152034261,0.1253408538490646,False,False,True,True,True,False,True,False,0.3983763244593173,True,53,hsjsgor8,female,1983-09-21 00:00:00,False,,white,True,orthodox,usa,MI,,49501,Grand Rapids,42.96,-85.65000000000002,Michigan,MI,2019-11-12 13:02:07.889380+00:00,A1C7*****D8JE,39KF*****GOYG,a10oit2j,31N9JPQXIPVHVPVVVYOFHWWDAVPNHR,3NAD71TD7UOOXZN3I6F3RI79EEBL25,0.5801945062774991
10,z55t6380,0,17,17,outro,End,2020-11-19 18:34:09.933567+00:00,1,A28R*****XTET,324G*****Q702,1.0,1.5,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,35DGDVUOGJF4P5V83JF5H3IOTXFPYW,,0,1.0,0.5,random,1,10,0.0,1,1,10,0.0,1,1,10,69.80.86.184,36.1006,-77.7682,female,07/11/1991,never,0.0,,,english,,27891,0.0,,,white,,,,0.0,,,mobile home,,1.0,open country,elementary or some secondary schooling,incomplete high school,11.0,,,,,,usa,NC,,1.0,born usa,full time work,Freelancer,self employed,0.444444444444444,0.0,0.0,0.375,0.0,0.25,0.0,lower class,0.0,0.444444444444444,1.0,no preference,,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1,10,0.0,Diamond,She is about the same age as my mother. I wonder if she likes living in Michigan more than Florida.,0.0,1,1,,,,,,,,,,,10,102.0,102.0,1.0,359.0,359.0,1.0,1308.0,1308.0,1.0,379.0,379.0,1.0,943.0,943.0,1.0,385.0,385.0,1.0,145.0,145.0,1.0,169.0,169.0,1.0,1400.0,1400.0,1.0,1244.0,1244.0,1.0,1.0,1,1,10,0.0,Diamond,1.0,0.0,1.0,7.0,0.0,1,1,10,None.,0.0,1,1,10.0,0.0,Diamond,1.0,0.0016458161083233,'continuous',0.0,1.0,1.0,False,0.9070100998027848,0.1250730411523664,False,False,False,True,True,False,True,False,0.3665530128141047,True,309,p2n3cylt,female,1949-12-21 00:00:00,False,,white,True,roman catholic,usa,MI,,34669,Hudson,28.35,-82.69,Florida,FL,2019-11-11 19:03:18.962344+00:00,A2AP*****6G2K,33FO*****YC1A,8gn1u6v6,3TRB893CSJNES88XVLP80ZYMVFN7GF,3NAD71TD7UOOXZN3I6F3RI79EEBL25,0.5483711946322866
11,do1c5o4y,0,17,17,outro,End,2020-11-19 18:34:30.780375+00:00,1,A2MO*****OF2M,3MH9*****CUGU,0.9,1.4,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,35DGDVUOGJF4P5V83JF5H3IOTXFPYW,,0,1.0,0.5,random,1,11,0.0,1,1,11,0.0,1,1,11,108.237.4.51,35.0076,-99.0612,male,01/09/1963,divorced,1.0,2.0,23.0,english,,73651,0.0,,,white,,,,1.0,other,Baptist,one family detached,,1.0,small town,college or some college,,,,bachelors degree,,Business Administration,,usa,OK,,1.0,born usa,housework,,,,1.0,0.0,0.458333333333333,0.222222222222222,0.75,0.25,working class,0.0,0.888888888888889,1.0,republican,,0.833333333333333,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.5,0.0,0.5,0.166666666666667,0.5,1.0,0.666666666666667,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1,11,0.0,Heart,Sounds like a very good religious person. who should be able to be trusted.,0.0,1,1,,,,,,,,,,,11,258.0,258.0,1.0,1410.0,66.0,0.0,73.0,73.0,1.0,379.0,379.0,1.0,575.0,575.0,1.0,1140.0,1140.0,1.0,36.0,36.0,1.0,683.0,683.0,1.0,292.0,292.0,1.0,1374.0,1374.0,1.0,0.9,1,1,11,0.0,Heart,0.171428571428571,0.715850664034791,6.0,7.0,0.0,1,1,11,,0.0,1,1,11.0,0.0,Heart,0.05710693359375,0.899923526664285,'continuous',0.0,1.0,1.0,True,0.6050780960840921,0.2983264160483288,False,False,True,False,True,False,True,False,0.4457640465574928,True,408,f07fxmec,female,1985-05-27 00:00:00,False,,black,True,protestant,usa,CA,,90026,Los Angeles,34.07,-118.26,California,CA,2019-11-12 01:06:23.758879+00:00,AH31*****XC8W,32ZK*****43BJ,xfqsipnh,3QX22DUVOOUGV85FOMQJJIYMDJGMV4,3NAD71TD7UOOXZN3I6F3RI79EEBL25,0.6275822283756747
14,gbd7n4vf,0,17,17,outro,End,2020-11-19 18:36:04.085004+00:00,1,A23V*****ZAN8,3483*****Q26I,1.0,1.5,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,35DGDVUOGJF4P5V83JF5H3IOTXFPYW,,0,1.0,0.5,random,1,14,0.0,1,1,14,0.0,1,1,14,67.173.99.253,39.6056,-87.7064,female,08/24/1980,married,1.0,1.0,8.0,english,,61944,1.0,mexican,,white,,,,1.0,protestant,,one family attached,,0.0,small town,college or some college,,,,bachelors degree,,INFORMATION,,usa,IL,,1.0,born usa,full time work,EFFORT,private business,0.888888888888889,0.0,0.0,0.708333333333333,0.777777777777778,0.5,0.5,working class,0.5,0.777777777777778,0.666666666666667,republican,,0.333333333333333,0.0,0.5,1.0,0.0,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.833333333333333,0.5,1.0,0.666666666666667,0.333333333333333,0.666666666666667,0.0,0.0,0.0,1.0,0.0,1,1,14,0.0,Club,He is white.  He does not belong to a religious denomination.  He grew up in Ohio in the United States.,0.0,1,1,,,,,,,,,,,14,557.0,557.0,1.0,1905.0,1905.0,1.0,59.0,59.0,1.0,29.0,29.0,1.0,350.0,350.0,1.0,495.0,495.0,1.0,182.0,182.0,1.0,981.0,981.0,1.0,15.0,15.0,1.0,1013.0,1013.0,1.0,1.0,1,1,14,0.0,Club,0.385714285714286,0.426436887950182,4.0,7.0,0.0,1,1,14,GOOD,0.0,1,1,14.0,0.0,Club,1.0,0.0,'continuous',0.0,1.0,1.0,True,0.0275862068965517,0.065184597011701,True,True,False,True,True,False,True,False,0.5538882549007502,True,271,mquck6v3,male,1981-08-11 00:00:00,False,,white,False,,usa,OH,,43023,Granville,40.07,-82.5,Ohio,OH,2019-11-11 15:02:20.588949+00:00,A2QB*****MJTT,3FPR*****63V4,0fmhktmc,3D3B8GE8924OJ4PPD1DF843KRWM9PL,3NAD71TD7UOOXZN3I6F3RI79EEBL25,0.6447973458098412
15,kjvwlmoq,0,17,17,outro,End,2020-11-19 18:36:13.024047+00:00,1,A24Z*****Z2TY,3JBT*****EZPS,0.8,1.3,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,35DGDVUOGJF4P5V83JF5H3IOTXFPYW,,0,1.0,0.5,random,1,15,0.0,1,1,15,0.0,1,1,15,173.27.185.86,30.4004,-87.0524,male,04/06/1989,never,0.0,,,english,,32563,0.0,,,white,,,,0.0,,,one family detached,,0.0,medium city,college or some college,,,,bachelors degree,,sociology,,usa,WI,,1.0,born usa,full time work,logistical manager,private business,0.666666666666667,1.0,0.0,0.875,0.555555555555556,0.25,0.75,middle class,1.0,1.0,0.333333333333333,republican,,0.666666666666667,0.5,0.5,0.5,1.0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,1.0,0.833333333333333,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,15,0.0,Spade,The first thing that comes to mind if I know very little about them but I suspect they are probably quite different from me. not necessarily because of the information that is provided but because I tend to view and perceive things very differently than others.,0.0,1,1,,,,,,,,,,,15,1183.0,1183.0,1.0,880.0,880.0,1.0,174.0,175.0,0.0,137.0,137.0,1.0,95.0,15.0,0.0,1783.0,1783.0,1.0,1129.0,1129.0,1.0,191.0,191.0,1.0,175.0,175.0,1.0,633.0,633.0,1.0,0.8,1,1,15,0.0,Spade,0.671428571428571,0.148067452705713,2.0,7.0,0.0,1,1,15,,0.0,1,1,15.0,0.0,Spade,0.76,0.0874003673832857,'continuous',0.0,1.0,1.0,True,0.2282642861633243,0.1264043473384493,False,False,False,False,False,False,True,False,0.2140607848637976,True,283,dhktj8q5,female,1979-04-28 00:00:00,False,,white,False,,usa,NC,,27107,Winston Salem,36.1,-80.23999999999998,North Carolina,NC,2019-11-21 05:38:15.125424+00:00,A1WR*****EY2D,3OF2*****3ZK0,squp6sui,34XASH8KLQZ3QO8J2AHKDQ94S5QPMI,3NAD71TD7UOOXZN3I6F3RI79EEBL25,0.4867880575910703
16,0vjfzfqi,0,17,17,outro,End,2020-11-19 18:36:17.381981+00:00,1,AFOC*****CQXZ,37Q9*****8S1C,1.0,1.5,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,35DGDVUOGJF4P5V83JF5H3IOTXFPYW,,0,1.0,0.5,random,1,16,0.0,1,1,16,0.0,1,1,16,99.93.141.149,38.9907,-96.7509,female,02/13/1982,married,1.0,1.0,2.0,english,,66441,1.0,mexican,,white,,,,1.0,roman catholic,,mobile home,,1.0,small town,college or some college,,,,bachelors degree,,elementary,,usa,KS,,1.0,born usa,full time work,1,private business,0.0,1.0,1.0,0.708333333333333,1.0,0.0,1.0,middle class,1.0,1.0,1.0,republican,,0.833333333333333,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1,1,16,0.0,Club,This a a a a a a a a a a a a a a a a a a a a a a a,0.0,1,1,,,,,,,,,,,16,522.0,522.0,1.0,44.0,44.0,1.0,1585.0,1585.0,1.0,840.0,840.0,1.0,468.0,468.0,1.0,221.0,221.0,1.0,118.0,118.0,1.0,236.0,236.0,1.0,786.0,786.0,1.0,80.0,80.0,1.0,1.0,1,1,16,0.0,Club,0.671428571428571,0.148067452705713,2.0,7.0,0.0,1,1,16,like,0.0,1,1,16.0,0.0,Club,0.01710693359375,0.969144393502413,'continuous',0.0,1.0,1.0,True,0.1470897879380358,0.3603300315097458,True,True,True,True,True,False,True,False,0.6824927108588892,True,831,1bca9ejm,male,1987-06-23 00:00:00,False,,chinese,False,,usa,MA,,2170,Quincy,42.26,-71.0,Massachusetts,MA,2019-11-09 04:46:29.943972+00:00,A2TL*****GY81,3PMB*****YC9J,jo5mh3df,32CAVSKPCE2JM4UQQAXG348010U1U2,3NAD71TD7UOOXZN3I6F3RI79EEBL25,0.7734018017679801
18,k6q2dw6r,0,17,17,outro,End,2020-11-19 18:36:58.762300+00:00,1,A2ZH*****2L51,3HYA*****T2FL,1.0,1.5,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,35DGDVUOGJF4P5V83JF5H3IOTXFPYW,,0,1.0,0.5,random,1,18,0.0,1,1,18,0.0,1,1,18,67.219.146.78,40.1005,-83.0139,male,07/10/1990,married,1.0,2.0,3.0,english,,43085,0.0,,,white,,,,1.0,roman catholic,,less than five apartment,,0.0,medium city,college or some college,,,,bachelors degree,,a major like computer engineering,,usa,OH,,1.0,born usa,full time work,IT,private business,0.777777777777778,0.0,0.0,0.75,0.777777777777778,0.5,0.75,middle class,0.5,0.777777777777778,1.0,democrat,,0.833333333333333,0.5,0.0,0.5,1.0,0.5,0.0,0.5,1.0,0.5,0.5,1.0,0.5,0.666666666666667,1.0,1.0,0.333333333333333,0.333333333333333,0.666666666666667,0.0,0.0,1.0,0.0,0.0,1,1,18,0.0,Diamond,He is 63 years old and he is white he is not the religious person.,0.0,1,1,,,,,,,,,,,18,339.0,339.0,1.0,1935.0,1935.0,1.0,1587.0,1587.0,1.0,1150.0,1150.0,1.0,544.0,544.0,1.0,1282.0,1282.0,1.0,339.0,339.0,1.0,1519.0,1519.0,1.0,764.0,764.0,1.0,55.0,55.0,1.0,1.0,1,1,18,0.0,Diamond,0.514244733537946,0.277122201888957,3.0,7.0,0.0,1,1,18,,0.0,1,1,18.0,0.0,Diamond,0.00710693359375,0.987246681525784,'continuous',0.0,1.0,1.0,False,0.7303109916294984,0.0388189047317853,False,False,False,True,True,False,True,False,0.3426481723964803,True,527,grhgkono,male,1957-10-18 00:00:00,False,,white,False,,usa,WI,,40356,Nicholasville,37.87,-84.58,Kentucky,KY,2019-11-10 23:00:37.176865+00:00,A2OM*****PN7P,3JNQ*****X2LY,jwz3tjh8,3TZDZ3Y0JSJL2C6NSZ2P78LMOFW91V,3NAD71TD7UOOXZN3I6F3RI79EEBL25,0.5244663542146621
19,tympu89j,0,17,17,outro,End,2020-11-19 18:38:18.100865+00:00,1,A1ZD*****92LI,3PEI*****JWXN,0.7,1.2,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,35DGDVUOGJF4P5V83JF5H3IOTXFPYW,,0,1.0,0.5,random,1,19,0.0,1,1,19,0.0,1,1,19,162.231.57.35,32.7398,-117.1284,male,04/01/1984,never,0.0,,,english,,92104,0.0,,,white,,,,1.0,roman catholic,,one family detached,,0.0,medium city,college or some college,,,,bachelors degree,,media arts,,usa,PA,,1.0,born usa,full time work,Food prep,private business,0.222222222222222,0.0,0.0,0.75,0.888888888888889,0.5,0.75,middle class,1.0,0.777777777777778,1.0,independent,,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.833333333333333,0.5,0.0,0.666666666666667,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,1,19,0.0,Club,This person seems pretty plain jane white bread. Probably a good wholesome person that likes to watch tv.,0.0,1,1,,,,,,,,,,,19,187.0,190.0,0.0,1161.0,1161.0,1.0,1303.0,1347.0,0.0,624.0,624.0,1.0,1313.0,1313.0,1.0,791.0,791.0,1.0,306.0,306.0,1.0,302.0,202.0,0.0,1540.0,1540.0,1.0,927.0,927.0,1.0,0.7,1,1,19,0.0,Club,0.514285714285714,0.282501619467516,3.0,7.0,0.0,1,1,19,Thanks,0.0,1,1,19.0,0.0,Club,0.701484375,0.125970980039868,'continuous',0.0,1.0,1.0,False,0.1860613810741688,0.4611597500419045,False,False,False,True,True,False,True,False,0.3315655573741885,True,230,nje9rwwd,male,1991-06-03 00:00:00,False,,white,False,,usa,TN,,77375,Tomball,30.09,-95.61,Texas,TX,2019-11-14 19:17:36.951473+00:00,A30V*****107X,3TXW*****LS97,3dgi14uo,3TCFMTM8HE1A2SLO7QNAXLD8JDD12V,3NAD71TD7UOOXZN3I6F3RI79EEBL25,0.5133837391923703
20,5u6k91r3,0,17,17,outro,End,2020-11-19 18:38:59.799079+00:00,1,A2WU*****RF5R,3N4B*****TUKX,1.0,1.5,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,35DGDVUOGJF4P5V83JF5H3IOTXFPYW,,0,1.0,0.5,random,1,20,0.0,1,1,20,0.0,1,1,20,98.203.189.89,47.0159,-122.2973,male,02/26/1987,married,0.0,,,english,,98338,0.0,,,white,,,,1.0,muslim,,one family detached,,1.0,small town,high school graduate,,,high school diploma,,,,,usa,WA,,1.0,born usa,full time work,machinist,private business,0.555555555555556,1.0,0.0,0.791666666666667,0.444444444444444,0.5,0.5,middle class,0.5,0.888888888888889,0.666666666666667,independent,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.333333333333333,1.0,1.0,0.333333333333333,1.0,0.666666666666667,1.0,1.0,0.0,1.0,0.0,1,1,20,0.0,Heart,My fellow Washingtonian but honestly I can't stand Seattleites. Most Seattleites that I know are cold.,0.0,1,1,,,,,,,,,,,20,166.0,166.0,1.0,22.0,22.0,1.0,700.0,700.0,1.0,690.0,690.0,1.0,1270.0,1270.0,1.0,1260.0,1260.0,1.0,6.0,6.0,1.0,1200.0,1200.0,1.0,53.0,53.0,1.0,277.0,277.0,1.0,1.0,1,1,20,0.0,Heart,0.671428571428571,0.14258062961781,2.0,7.0,0.0,1,1,20,no,0.0,1,1,20.0,0.0,Heart,0.735416870117187,0.0999090048268168,'continuous',0.0,1.0,1.0,False,0.0332298341811455,0.0181552248497278,False,False,False,True,True,False,False,False,0.1864895508209884,True,494,p43nq85y,male,1988-07-13 00:00:00,False,,white,False,,usa,WA,,98133,Seattle,47.73,-122.34,Washington,WA,2019-11-10 22:11:34.281115+00:00,AAIQ*****DI9U,3X4J*****YB0Z,wokbwli5,30EV7DWJTV8VAZFS6H6M1L5U5ZWY66,3NAD71TD7UOOXZN3I6F3RI79EEBL25,0.3683077326391703
22,iirx4zev,0,17,17,outro,End,2020-11-19 18:39:50.073979+00:00,1,A18T*****GOKP,32AT*****6USE,1.0,1.5,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,35DGDVUOGJF4P5V83JF5H3IOTXFPYW,,0,1.0,0.5,random,1,22,0.0,1,1,22,0.0,1,1,22,67.247.196.28,46.1351,-67.9109,male,06/18/1986,married,0.0,,,english,,04730,0.0,,,white,,,,0.0,,,mobile home,,0.0,small town,no schooling,,,,,,,,usa,CT,,1.0,born usa,housework,,,,0.0,0.0,0.0,0.111111111111111,0.5,0.75,working class,0.0,0.555555555555556,0.0,democrat,,0.166666666666667,1.0,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.0,0.5,0.5,1.0,1.0,0.0,0.333333333333333,0.666666666666667,1.0,0.0,1.0,1.0,0.0,1,1,22,0.0,Spade,She seems like a pretty basic kind of American we will see though,0.0,1,1,,,,,,,,,,,22,1131.0,1131.0,1.0,1198.0,1198.0,1.0,333.0,333.0,1.0,819.0,819.0,1.0,976.0,976.0,1.0,582.0,582.0,1.0,1443.0,1443.0,1.0,1611.0,1611.0,1.0,622.0,622.0,1.0,1795.0,1795.0,1.0,1.0,1,1,22,0.0,Spade,0.514285714285714,0.282501619467516,3.0,7.0,0.0,1,1,22,,0.0,1,1,22.0,0.0,Spade,0.946666717529297,0.0094235727497869,'continuous',0.0,1.0,1.0,True,0.1503628056973932,0.3591762588689988,False,False,False,False,False,False,True,False,0.228139914960581,True,66,ebqtuuqx,female,1980-05-02 00:00:00,False,,white,False,,usa,TX,,77063,Houston,29.76,-95.38,Texas,TX,2019-11-11 04:59:21.940274+00:00,AMDP*****3IJL,3GU1*****HBPF,pov9xrq5,371QPA24C214MRF1Q576Y8MYIMZT1F,3NAD71TD7UOOXZN3I6F3RI79EEBL25,0.5008671876878538
